id_cp_interaction,partner_a,partner_b,protein_name_a,protein_name_b,annotation_strategy,source,is_ppi,curator,reactome_complex,reactome_reaction,reactome_pathway,complexPortal_complex,comments,version
,GABA_byGAD1_and_SLC6A6,Q9UBS5,,GABR1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD1_and_SLC6A8,Q9UBS5,,GABR1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC32A1,Q9UBS5,,GABR1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A1,Q9UBS5,,GABR1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A11,Q9UBS5,,GABR1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A12,Q9UBS5,,GABR1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A13,Q9UBS5,,GABR1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A6,Q9UBS5,,GABR1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A8,Q9UBS5,,GABR1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD1_and_SLC32A1,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD1_and_SLC6A1,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD1_and_SLC6A11,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD1_and_SLC6A12,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD1_and_SLC6A13,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD1_and_SLC6A6,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD1_and_SLC6A8,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC32A1,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A1,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A11,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A12,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A13,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A6,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,GABA_byGAD2_and_SLC6A8,O75899,,GABR2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,P22466,P47211,GALA_HUMAN,GALR1_HUMAN,curated,uniprot;reactome;IUPHAR,True,JCranley,,,,,,CellPhoneDBcore4.1
,Q9UBC7,P47211,GALP_HUMAN,GALR1_HUMAN,curated,uniprot;reactome;IUPHAR,True,JCranley,,,,,,CellPhoneDBcore4.1
,P22466,O43603,GALA_HUMAN,GALR2_HUMAN,curated,uniprot;reactome;IUPHAR,True,JCranley,,,,,,CellPhoneDBcore4.1
,Q9UBC7,O43603,GALP_HUMAN,GALR2_HUMAN,curated,uniprot;reactome;IUPHAR,True,JCranley,,,,,,CellPhoneDBcore4.1
,P22466,O60755,GALA_HUMAN,GALR3_HUMAN,curated,uniprot;reactome;IUPHAR,True,JCranley,,,,,,CellPhoneDBcore4.1
,Q9UBC7,O60755,GALP_HUMAN,GALR3_HUMAN,curated,uniprot;reactome;IUPHAR,True,JCranley,,,,,,CellPhoneDBcore4.1
,Q9UBU3,Q92847,GHRL_HUMAN,GHSR_HUMAN,curated,uniprot;reactome;IUPHAR,True,JCranley,,,,,,CellPhoneDBcore4.1
,P01210,Q92847,PENK_HUMAN,GHSR_HUMAN,curated,uniprot;reactome;IUPHAR,True,JCranley,,,,,,CellPhoneDBcore4.1
,Q9UBU3,O43194,GHRL_HUMAN,GPR39_HUMAN,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),True,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A6,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A7,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A8,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A1,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A2,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A3,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A6,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A7,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A6,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A7,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A8,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A1,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A2,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A3,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A6,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A7,P42261,,GRIA1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A6,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A7,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A8,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A1,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A2,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A3,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A6,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A7,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A6,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A7,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A8,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A1,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A2,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A3,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A6,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A7,P42262,,GRIA2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A6,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A7,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A8,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A1,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A2,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A3,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A6,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A7,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A6,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A7,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A8,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A1,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A2,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A3,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A6,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A7,P42263,,GRIA3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A6,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A7,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A8,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A1,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A2,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A3,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A6,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A7,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A6,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A7,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A8,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A1,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A2,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A3,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A6,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A7,P48058,,GRIA4_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,NRXN1_CBLN1_complex,O43424,,GRID2_HUMAN,curated,uniprot;reactome;IUPHAR,True,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A6,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A7,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A8,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A1,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A2,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A3,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A6,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A7,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A6,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A7,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A8,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A1,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A2,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A3,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A6,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A7,P39086,,GRIK1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A6,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A7,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A8,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A1,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A2,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A3,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A6,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A7,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A6,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A7,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A8,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A1,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A2,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A3,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A6,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A7,Q13002,,GRIK2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A6,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A7,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A8,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A1,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A2,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A3,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A6,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A7,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A6,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A7,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A8,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A1,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A2,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A3,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A6,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A7,Q13003,,GRIK3_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A6,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A7,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A8,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A1,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A2,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A3,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A6,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A7,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A6,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A7,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC17A8,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A1,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A2,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A3,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A6,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS2_and_SLC1A7,Q13255,,GRM1_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A6,Q14416,,GRM2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A7,Q14416,,GRM2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC17A8,Q14416,,GRM2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A1,Q14416,,GRM2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A2,Q14416,,GRM2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
,Glutamate_byGLS_and_SLC1A3,Q14416,,GRM2_HUMAN,curated,uniprot;reactome;IUPHAR,False,JCranley,,,,,,CellPhoneDBcore4.1
